id,Date,GE,KO,GOOGL,AAPL,MSFT,AMZN,NVDA,AVGO,COST,META,NFLX,PEP,TSLA,PG,CL,XOM,IBM
3290,06-05-1985,6.51,1.49,,0.08,,,,,7.26,,,3.27,,3.28,1.62,6.48,30.68
3291,06-06-1985,6.48,1.47,,0.07,,,,,7.24,,,3.3,,3.32,1.63,6.45,30.98
3292,06-07-1985,6.41,1.46,,0.07,,,,,7.38,,,3.33,,3.3,1.6,6.25,30.42
3293,06-10-1985,6.35,1.44,,0.07,,,,,7.38,,,3.31,,3.33,1.61,6.44,30.48
3294,06-11-1985,6.35,1.45,,0.07,,,,,7.38,,,3.28,,3.3,1.61,6.48,30.09
3295,06-12-1985,6.3,1.44,,0.07,,,,,7.24,,,3.26,,3.32,1.67,6.55,28.83
3296,06-13-1985,6.18,1.44,,0.07,,,,,7.12,,,3.26,,3.3,1.68,6.5,28.33
3297,06-14-1985,6.22,1.44,,0.07,,,,,7.03,,,3.28,,3.31,1.66,6.64,28.92
3298,06-17-1985,6.2,1.44,,0.07,,,,,6.91,,,3.24,,3.32,1.66,6.5,28.68
3299,06-18-1985,6.25,1.44,,0.07,,,,,7,,,3.26,,3.33,1.69,6.58,28.63
3300,06-19-1985,6.22,1.44,,0.07,,,,,7.03,,,3.24,,3.37,1.67,6.48,28.51
3301,06-20-1985,6.24,1.43,,0.07,,,,,7.18,,,3.22,,3.4,1.66,6.47,28.36
3302,06-21-1985,6.28,1.45,,0.08,,,,,7.5,,,3.3,,3.47,1.66,6.63,28.51
3303,06-24-1985,6.26,1.45,,0.08,,,,,7.56,,,3.28,,3.47,1.65,6.63,28.86
3304,06-25-1985,6.29,1.45,,0.08,,,,,7.59,,,3.31,,3.49,1.65,6.69,29.13
3305,06-26-1985,6.37,1.46,,0.08,,,,,7.65,,,3.31,,3.48,1.66,6.69,29.4
3306,06-27-1985,6.47,1.45,,0.08,,,,,7.71,,,3.32,,3.49,1.67,6.72,29.61
3307,06-28-1985,6.43,1.45,,0.08,,,,,7.71,,,3.34,,3.49,1.66,6.73,29.55
3308,07-01-1985,6.46,1.43,,0.08,,,,,7.62,,,3.33,,3.54,1.65,6.58,29.82
3309,07-02-1985,6.44,1.43,,0.08,,,,,7.62,,,3.32,,3.56,1.65,6.48,29.7
3310,07-03-1985,6.43,1.4,,0.08,,,,,7.56,,,3.33,,3.58,1.65,6.48,29.55
3311,07-05-1985,6.42,1.4,,0.08,,,,,7.56,,,3.36,,3.61,1.66,6.59,29.73
3312,07-08-1985,6.35,1.42,,0.08,,,,,7.24,,,3.31,,3.57,1.63,6.58,29.49
3313,07-09-1985,6.31,1.46,,0.08,,,,,7.12,,,3.24,,3.59,1.65,6.64,28.95
3314,07-10-1985,6.35,1.51,,0.08,,,,,7.26,,,3.2,,3.54,1.67,6.64,29.37
3315,07-11-1985,6.31,1.56,,0.08,,,,,7.41,,,3.28,,3.57,1.69,6.58,29.55
3316,07-12-1985,6.31,1.54,,0.08,,,,,7.44,,,3.32,,3.59,1.71,6.55,29.67
3317,07-15-1985,6.34,1.51,,0.08,,,,,7.47,,,3.32,,3.53,1.72,6.53,29.97
3318,07-16-1985,6.54,1.54,,0.08,,,,,7.47,,,3.33,,3.61,1.73,6.55,30.68
3319,07-17-1985,6.57,1.54,,0.08,,,,,7.41,,,3.33,,3.63,1.73,6.59,30.89
3320,07-18-1985,6.48,1.54,,0.08,,,,,7.44,,,3.29,,3.58,1.71,6.56,30.74
3321,07-19-1985,6.52,1.55,,0.08,,,,,7.26,,,3.31,,3.64,1.68,6.59,30.86
3322,07-22-1985,6.52,1.53,,0.07,,,,,7.24,,,3.28,,3.65,1.68,6.53,31.01
3323,07-23-1985,6.6,1.51,,0.07,,,,,7.09,,,3.3,,3.62,1.67,6.45,30.89
3324,07-24-1985,6.61,1.5,,0.07,,,,,7.09,,,3.24,,3.6,1.65,6.61,30.83
3325,07-25-1985,6.6,1.49,,0.07,,,,,7.06,,,3.2,,3.61,1.66,6.64,31.1
3326,07-26-1985,6.64,1.49,,0.07,,,,,6.94,,,3.14,,3.58,1.66,6.63,31.52
3327,07-29-1985,6.6,1.47,,0.07,,,,,6.85,,,3.07,,3.55,1.72,6.5,30.95
3328,07-30-1985,6.61,1.49,,0.07,,,,,6.72,,,3.12,,3.55,1.79,6.59,31.16
3329,07-31-1985,6.66,1.51,,0.07,,,,,6.79,,,3.18,,3.55,1.74,6.56,31.37
3330,08-01-1985,6.69,1.54,,0.07,,,,,6.82,,,3.23,,3.61,1.76,6.5,31.64
3331,08-02-1985,6.66,1.52,,0.07,,,,,6.47,,,3.22,,3.59,1.75,6.47,31.43
3332,08-05-1985,6.65,1.5,,0.07,,,,,6.65,,,3.22,,3.58,1.74,6.52,31.34
3333,08-06-1985,6.55,1.48,,0.07,,,,,6.59,,,3.15,,3.5,1.73,6.44,30.89
3334,08-07-1985,6.5,1.49,,0.07,,,,,6.56,,,3.16,,3.54,1.7,6.33,30.86
3335,08-08-1985,6.46,1.49,,0.07,,,,,6.56,,,3.18,,3.55,1.7,6.42,30.65
3336,08-09-1985,6.41,1.49,,0.07,,,,,6.59,,,3.19,,3.57,1.7,6.41,30.42
3337,08-12-1985,6.37,1.5,,0.07,,,,,6.59,,,3.2,,3.57,1.7,6.42,30.36
3338,08-13-1985,6.35,1.49,,0.07,,,,,6.82,,,3.21,,3.57,1.71,6.42,30.24
3339,08-14-1985,6.3,1.5,,0.06,,,,,6.76,,,3.22,,3.57,1.7,6.45,30.27
3340,08-15-1985,6.28,1.49,,0.07,,,,,6.74,,,3.2,,3.57,1.68,6.48,30.18
3341,08-16-1985,6.26,1.5,,0.07,,,,,6.72,,,3.19,,3.6,1.66,6.34,30.03
3342,08-19-1985,6.26,1.51,,0.07,,,,,6.79,,,3.2,,3.6,1.63,6.38,30.06
3343,08-20-1985,6.35,1.5,,0.07,,,,,6.76,,,3.23,,3.65,1.64,6.39,30.45
3344,08-21-1985,6.41,1.51,,0.07,,,,,6.79,,,3.3,,3.67,1.67,6.41,30.65
3345,08-22-1985,6.3,1.49,,0.07,,,,,6.82,,,3.26,,3.59,1.67,6.34,30.24
3346,08-23-1985,6.24,1.49,,0.07,,,,,6.68,,,3.27,,3.58,1.66,6.36,30.3
3347,08-26-1985,6.28,1.48,,0.07,,,,,6.74,,,3.23,,3.57,1.66,6.39,30.62
3348,08-27-1985,6.31,1.48,,0.07,,,,,6.76,,,3.24,,3.59,1.66,6.41,30.62
3349,08-28-1985,6.39,1.5,,0.07,,,,,6.79,,,3.28,,3.58,1.66,6.41,30.57
3350,08-29-1985,6.43,1.51,,0.07,,,,,6.71,,,3.3,,3.56,1.65,6.48,30.45
3351,08-30-1985,6.34,1.49,,0.07,,,,,6.69,,,3.31,,3.57,1.64,6.59,30.24
3352,09-03-1985,6.3,1.5,,0.07,,,,,6.74,,,3.28,,3.57,1.63,6.52,30.36
3353,09-04-1985,6.26,1.5,,0.07,,,,,6.72,,,3.25,,3.57,1.63,6.48,30.39
3354,09-05-1985,6.26,1.49,,0.07,,,,,6.74,,,3.27,,3.58,1.63,6.52,30.65
3355,09-06-1985,6.35,1.47,,0.07,,,,,6.59,,,3.27,,3.61,1.63,6.56,30.83
3356,09-09-1985,6.35,1.44,,0.07,,,,,6.47,,,3.27,,3.57,1.63,6.55,30.89
3357,09-10-1985,6.28,1.42,,0.07,,,,,6.18,,,3.26,,3.51,1.63,6.53,30.54
3358,09-11-1985,6.21,1.42,,0.07,,,,,6.35,,,3.23,,3.46,1.62,6.52,30.39
3359,09-12-1985,6.2,1.42,,0.07,,,,,6.35,,,3.22,,3.5,1.63,6.47,30.36
3360,09-13-1985,6.24,1.43,,0.07,,,,,6.35,,,3.22,,3.5,1.63,6.39,30.45
3361,09-16-1985,6.21,1.43,,0.07,,,,,6.29,,,3.24,,3.52,1.63,6.34,30.65
3362,09-17-1985,6.13,1.43,,0.07,,,,,6.32,,,3.25,,3.55,1.63,6.25,30.27
3363,09-18-1985,6.18,1.43,,0.08,,,,,6.41,,,3.25,,3.55,1.61,6.22,30.45
3364,09-19-1985,6.15,1.43,,0.07,,,,,6.62,,,3.26,,3.57,1.63,6.27,30.57
3365,09-20-1985,6.12,1.41,,0.08,,,,,6.71,,,3.28,,3.54,1.63,6.22,30.27
3366,09-23-1985,6.16,1.45,,0.07,,,,,6.53,,,3.32,,3.57,1.67,6.3,30.6
3367,09-24-1985,6,1.46,,0.07,,,,,6.32,,,3.28,,3.57,1.65,6.22,30.27
3368,09-25-1985,5.95,1.46,,0.07,,,,,6.21,,,3.29,,3.56,1.63,6.13,29.61
3369,09-26-1985,5.95,1.47,,0.07,,,,,6.15,,,3.3,,3.54,1.69,6.25,29.55
3370,09-27-1985,5.94,1.47,,0.07,,,,,6.19,,,3.3,,3.54,1.67,6.25,29.49
3371,09-30-1985,5.98,1.45,,0.07,,,,,6.29,,,3.33,,3.5,1.66,6.48,29.58
3372,10-01-1985,6.05,1.46,,0.07,,,,,6.38,,,3.39,,3.46,1.69,6.63,30.24
3373,10-02-1985,6.03,1.45,,0.07,,,,,6.35,,,3.41,,3.48,1.7,6.56,29.7
3374,10-03-1985,6,1.45,,0.07,,,,,6.47,,,3.34,,3.47,1.69,6.55,29.7
3375,10-04-1985,5.91,1.45,,0.07,,,,,6.47,,,3.31,,3.49,1.67,6.48,29.49
3376,10-07-1985,5.9,1.46,,0.07,,,,,6.56,,,3.32,,3.5,1.67,6.5,29.67
3377,10-08-1985,5.98,1.45,,0.07,,,,,6.5,,,3.37,,3.51,1.67,6.53,29.7
3378,10-09-1985,6,1.45,,0.07,,,,,6.62,,,3.39,,3.52,1.68,6.56,29.67
3379,10-10-1985,6,1.46,,0.07,,,,,6.76,,,3.45,,3.54,1.69,6.56,29.7
3380,10-11-1985,6.08,1.47,,0.07,,,,,7.03,,,3.53,,3.53,1.73,6.63,30
3381,10-14-1985,6.21,1.48,,0.08,,,,,6.97,,,3.56,,3.57,1.93,6.64,30.57
3382,10-15-1985,6.16,1.48,,0.08,,,,,6.97,,,3.5,,3.53,2.02,6.64,30.57
3383,10-16-1985,6.42,1.48,,0.08,,,,,6.97,,,3.52,,3.65,1.98,6.75,30.89
3384,10-17-1985,6.28,1.49,,0.08,,,,,6.82,,,3.5,,3.64,1.92,6.72,30.68
3385,10-18-1985,6.22,1.48,,0.08,,,,,6.56,,,3.49,,3.64,1.88,6.58,30.48
3386,10-21-1985,6.2,1.47,,0.08,,,,,6.5,,,3.49,,3.63,1.84,6.64,30.45
3387,10-22-1985,6.22,1.48,,0.08,,,,,6.47,,,3.49,,3.64,1.86,6.72,30.83
3388,10-23-1985,6.18,1.49,,0.08,,,,,6.56,,,3.53,,3.69,1.87,6.73,31.16
3389,10-24-1985,6.18,1.49,,0.08,,,,,6.5,,,3.5,,3.75,1.86,6.67,30.71
3390,10-25-1985,6.12,1.49,,0.08,,,,,6.44,,,3.48,,3.76,1.84,6.69,30.57
3391,10-28-1985,6.09,1.49,,0.08,,,,,6.53,,,3.45,,3.85,1.82,6.77,30.89
3392,10-29-1985,6.12,1.51,,0.08,,,,,6.5,,,3.46,,3.88,1.85,6.78,31.16
3393,10-30-1985,6.05,1.51,,0.08,,,,,6.53,,,3.48,,3.96,1.88,6.75,31.31
3394,10-31-1985,5.99,1.49,,0.08,,,,,6.53,,,3.49,,3.93,1.88,6.88,31.01
3395,11-01-1985,6.24,1.51,,0.08,,,,,6.56,,,3.55,,3.98,1.86,6.94,31.25
3396,11-04-1985,6.24,1.52,,0.08,,,,,6.5,,,3.58,,4,1.88,6.92,31.58
3397,11-05-1985,6.34,1.55,,0.09,,,,,6.44,,,3.62,,4.13,1.9,6.69,31.85
3398,11-06-1985,6.37,1.56,,0.09,,,,,6.44,,,3.63,,4.09,1.91,6.58,31.73
3399,11-07-1985,6.29,1.56,,0.09,,,,,7,,,3.6,,4.08,1.94,6.59,31.55
3400,11-08-1985,6.37,1.57,,0.09,,,,,7.06,,,3.6,,4.09,1.91,6.63,31.64
3401,11-11-1985,6.52,1.59,,0.09,,,,,7.29,,,3.62,,4.19,1.89,6.75,32.15
3402,11-12-1985,6.56,1.61,,0.09,,,,,7.18,,,3.68,,4.13,1.88,6.75,32.33
3403,11-13-1985,6.59,1.61,,0.09,,,,,7.21,,,3.68,,4.09,1.92,6.66,32.24
3404,11-14-1985,6.65,1.65,,0.09,,,,,7.35,,,3.75,,4.1,1.89,6.77,32.62
3405,11-15-1985,6.65,1.65,,0.09,,,,,7.32,,,3.69,,4.06,1.9,6.67,32.65
3406,11-18-1985,6.81,1.66,,0.09,,,,,7.37,,,3.7,,4.08,1.89,6.66,33.07
3407,11-19-1985,6.78,1.66,,0.08,,,,,7.53,,,3.68,,4.09,1.91,6.63,33.01
3408,11-20-1985,6.77,1.66,,0.08,,,,,7.62,,,3.68,,4.09,1.91,6.63,33.19
3409,11-21-1985,6.91,1.69,,0.08,,,,,7.59,,,3.7,,4.16,1.92,6.67,33.49
3410,11-22-1985,6.85,1.71,,0.09,,,,,7.35,,,3.68,,4.16,1.91,6.61,33.31
3411,11-25-1985,6.76,1.7,,0.09,,,,,7.44,,,3.68,,4.13,1.88,6.61,33.19
3412,11-26-1985,6.76,1.72,,0.09,,,,,7.56,,,3.73,,4.16,1.88,6.67,33.19
3413,11-27-1985,6.86,1.75,,0.09,,,,,7.53,,,3.86,,4.14,1.86,6.75,33.49
3414,11-29-1985,6.82,1.74,,0.09,,,,,7.47,,,3.8,,4.16,1.87,6.67,33.37
3415,12-02-1985,6.7,1.71,,0.09,,,,,7.35,,,3.79,,4.17,1.88,6.55,32.92
3416,12-03-1985,6.7,1.72,,0.09,,,,,7.53,,,3.8,,4.18,1.9,6.58,33.1
3417,12-04-1985,6.85,1.74,,0.09,,,,,7.71,,,3.87,,4.15,1.88,6.8,33.88
3418,12-05-1985,6.83,1.76,,0.09,,,,,7.62,,,3.9,,4.15,1.84,6.72,33.61
3419,12-06-1985,6.79,1.74,,0.09,,,,,7.59,,,3.89,,4.16,1.87,6.66,33.85
3420,12-09-1985,6.92,1.76,,0.09,,,,,7.62,,,3.95,,4.27,1.87,6.52,34.54
3421,12-10-1985,7.03,1.78,,0.09,,,,,7.96,,,4.03,,4.33,1.87,6.23,35.01
3422,12-11-1985,7.05,1.8,,0.09,,,,,8.18,,,4.07,,4.41,1.99,6.25,35.58
3423,12-12-1985,7.08,1.77,,0.09,,,,,8.44,,,4.02,,4.29,2.02,6.45,35.49
3424,12-13-1985,7.38,1.8,,0.09,,,,,8.35,,,4.14,,4.37,2.05,6.59,35.88
3425,12-16-1985,7.63,1.83,,0.09,,,,,8.18,,,4.12,,4.37,2.02,6.75,36.36
3426,12-17-1985,7.47,1.81,,0.1,,,,,8.21,,,4.07,,4.3,2.04,6.73,36.42
3427,12-18-1985,7.38,1.81,,0.1,,,,,8.26,,,3.96,,4.34,2.05,6.77,36.51
3428,12-19-1985,7.39,1.78,,0.1,,,,,8.35,,,3.86,,4.34,2.04,6.78,36.71
3429,12-20-1985,7.41,1.77,,0.1,,,,,8.32,,,3.91,,4.36,1.99,6.81,36.83
3430,12-23-1985,7.25,1.75,,0.1,,,,,8.18,,,3.89,,4.33,2,6.67,36.77
3431,12-24-1985,7.31,1.74,,0.1,,,,,8.21,,,3.89,,4.28,1.98,6.63,36.48
3432,12-26-1985,7.37,1.74,,0.1,,,,,8.24,,,3.9,,4.31,1.99,6.67,36.59
3433,12-27-1985,7.46,1.76,,0.1,,,,,8.24,,,3.96,,4.32,1.99,6.73,37.13
3434,12-30-1985,7.51,1.77,,0.1,,,,,8.24,,,4.01,,4.39,2.05,6.8,37.79
3435,12-31-1985,7.56,1.76,,0.1,,,,,8.24,,,4.04,,4.33,2.02,6.89,37.13
3436,01-02-1986,7.47,1.74,,0.1,,,,,8.41,,,4,,4.3,2,6.81,36.3
3437,01-03-1986,7.46,1.74,,0.1,,,,,8.82,,,4.02,,4.33,2,6.88,36.86
3438,01-06-1986,7.44,1.74,,0.1,,,,,9.15,,,4.03,,4.3,2.05,6.92,36.86
3439,01-07-1986,7.61,1.77,,0.1,,,,,8.79,,,4.07,,4.3,1.99,6.98,37.16
3440,01-08-1986,7.35,1.71,,0.1,,,,,8,,,4,,4.13,1.95,6.72,35.55
3441,01-09-1986,7.26,1.7,,0.1,,,,,8.21,,,3.92,,4.04,1.95,6.69,35.91
3442,01-10-1986,7.25,1.7,,0.1,,,,,8.15,,,3.92,,4.03,1.95,6.75,35.46
3443,01-13-1986,7.29,1.67,,0.1,,,,,8.12,,,3.88,,4.06,1.94,6.8,35.58
3444,01-14-1986,7.21,1.67,,0.11,,,,,7.85,,,3.82,,4.13,1.94,6.8,35.64
3445,01-15-1986,7.09,1.67,,0.11,,,,,8,,,3.82,,4.16,1.97,6.73,36.45
3446,01-16-1986,7.28,1.67,,0.11,,,,,8.09,,,3.82,,4.17,1.93,6.59,37.25
3447,01-17-1986,7.16,1.67,,0.11,,,,,8.09,,,3.88,,4.19,1.93,6.53,36.03
3448,01-20-1986,7.16,1.66,,0.11,,,,,8.06,,,3.85,,4.17,1.9,6.5,35.67
3449,01-21-1986,7.07,1.64,,0.1,,,,,7.97,,,3.81,,4.14,1.92,6.28,35.7
3450,01-22-1986,6.96,1.61,,0.1,,,,,7.88,,,3.72,,4.09,1.96,6.23,34.45
3451,01-23-1986,7.03,1.65,,0.1,,,,,7.97,,,3.7,,4.11,2.05,6.28,35.34
3452,01-24-1986,7.15,1.67,,0.1,,,,,8.16,,,3.79,,4.08,2.02,6.36,35.82
3453,01-27-1986,7.22,1.67,,0.1,,,,,8.12,,,3.89,,4.06,2.05,6.41,35.73
3454,01-28-1986,7.29,1.7,,0.11,,,,,8.18,,,3.89,,4.05,2.03,6.39,36.24
3455,01-29-1986,7.26,1.73,,0.1,,,,,8.18,,,3.9,,4,2.05,6.41,36.06
3456,01-30-1986,7.15,1.72,,0.1,,,,,8.21,,,3.93,,3.97,2.05,6.38,35.7
3457,01-31-1986,7.37,1.75,,0.11,,,,,8.44,,,3.95,,4.09,2.04,6.47,36.18
3458,02-03-1986,7.56,1.77,,0.11,,,,,8.71,,,3.99,,4.17,2.09,6.47,36.92
3459,02-04-1986,7.6,1.78,,0.11,,,,,9.24,,,4.06,,4.1,2.06,6.14,36.77
3460,02-05-1986,7.59,1.78,,0.11,,,,,9.41,,,4.04,,4.06,2.08,6.09,36.98
3461,02-06-1986,7.59,1.78,,0.11,,,,,9.24,,,3.92,,4.04,2.06,6.19,37.01
3462,02-07-1986,7.74,1.77,,0.11,,,,,9.41,,,3.93,,4.06,2.06,6.25,37.19
3463,02-10-1986,7.74,1.79,,0.11,,,,,9.18,,,3.9,,4.12,2.05,6.27,37.55
3464,02-11-1986,7.67,1.78,,0.11,,,,,9.09,,,3.93,,4.13,2.07,6.31,37.43
3465,02-12-1986,7.57,1.76,,0.11,,,,,9.24,,,3.88,,4.06,2.12,6.31,37.01
3466,02-13-1986,7.63,1.78,,0.11,,,,,9.18,,,3.87,,4.11,2.17,6.42,37.16
3467,02-14-1986,7.78,1.79,,0.11,,,,,9.29,,,3.93,,4.24,2.17,6.48,37.31
3468,02-18-1986,7.89,1.83,,0.11,,,,,9.24,,,3.97,,4.21,2.09,6.5,37.94
3469,02-19-1986,7.8,1.8,,0.11,,,,,8.94,,,3.93,,4.06,2.13,6.39,37.61
3470,02-20-1986,7.96,1.88,,0.11,,,,,8.94,,,3.91,,4.14,2.16,6.48,38
3471,02-21-1986,8.11,1.91,,0.11,,,,,8.59,,,4.08,,4.22,2.13,6.58,38.15
3472,02-24-1986,8.03,1.92,,0.12,,,,,8.82,,,4.14,,4.16,2.14,6.69,37.94
3473,02-25-1986,7.85,1.91,,0.12,,,,,8.59,,,4.17,,4.16,2.14,6.81,37.61
3474,02-26-1986,7.85,1.93,,0.11,,,,,8.65,,,4.14,,4.11,2.16,6.75,37.79
3475,02-27-1986,8.09,2.03,,0.11,,,,,8.71,,,4.25,,4.13,2.19,6.55,37.22
3476,02-28-1986,8.06,2.01,,0.11,,,,,8.71,,,4.29,,4.28,2.17,6.53,36.03
3477,03-03-1986,7.99,1.97,,0.11,,,,,8.94,,,4.31,,4.19,2.21,6.61,36.12
3478,03-04-1986,7.82,1.96,,0.11,,,,,8.94,,,4.35,,4.18,2.19,6.48,35.76
3479,03-05-1986,7.81,1.97,,0.11,,,,,9.06,,,4.32,,4.16,2.17,6.56,35.43
3480,03-06-1986,7.81,2.01,,0.11,,,,,9.06,,,4.38,,4.23,2.17,6.53,35.04
3481,03-07-1986,7.72,2.06,,0.11,,,,,9.12,,,4.42,,4.25,2.19,6.53,34.86
3482,03-10-1986,7.77,2.08,,0.11,,,,,9.71,,,4.41,,4.22,2.22,6.55,35.46
3483,03-11-1986,8.03,2.09,,0.11,,,,,10.18,,,4.45,,4.26,2.27,6.81,36.3
3484,03-12-1986,8,2.13,,0.11,,,,,10.12,,,4.54,,4.39,2.27,6.95,35.58
3485,03-13-1986,7.96,2.17,,0.12,0.1,,,,10.29,,,4.56,,4.54,2.27,6.77,35.94
3486,03-14-1986,8.12,2.27,,0.12,0.1,,,,10.06,,,4.73,,4.71,2.23,6.88,35.91
3487,03-17-1986,8.06,2.22,,0.12,0.1,,,,10.35,,,4.65,,4.67,2.27,6.97,36.03
3488,03-18-1986,8.13,2.23,,0.12,0.1,,,,10.18,,,4.67,,4.71,2.33,6.94,36.39
3489,03-19-1986,8.08,2.24,,0.13,0.1,,,,10.24,,,4.66,,4.7,2.36,6.91,36.21
3490,03-20-1986,8.15,2.24,,0.12,0.1,,,,10.47,,,4.62,,4.73,2.4,6.95,35.85
3491,03-21-1986,7.9,2.15,,0.12,0.09,,,,10.18,,,4.48,,4.59,2.41,6.86,35.58
3492,03-24-1986,8.02,2.19,,0.12,0.09,,,,10.06,,,4.54,,4.55,2.41,6.88,35.55
3493,03-25-1986,7.95,2.17,,0.13,0.09,,,,10.06,,,4.52,,4.54,2.41,6.89,35.34
3494,03-26-1986,8.15,2.21,,0.13,0.09,,,,10.47,,,4.58,,4.62,2.38,7.05,35.25
3495,03-27-1986,8.11,2.21,,0.13,0.1,,,,10.65,,,4.66,,4.64,2.33,7.03,35.61
3496,03-31-1986,8.16,2.19,,0.12,0.1,,,,10.59,,,4.77,,4.57,2.31,6.97,36.18
3497,04-01-1986,8.02,2.14,,0.12,0.09,,,,10.53,,,4.65,,4.51,2.3,6.94,35.61
3498,04-02-1986,8.03,2.17,,0.12,0.1,,,,10.59,,,4.66,,4.62,2.38,7.03,36.06
3499,04-03-1986,7.85,2.12,,0.12,0.1,,,,10.35,,,4.67,,4.53,2.39,6.98,35.73
3500,04-04-1986,7.67,2.08,,0.12,0.1,,,,9.88,,,4.56,,4.57,2.38,6.91,35.4
3501,04-07-1986,7.59,2.08,,0.12,0.09,,,,10.06,,,4.54,,4.57,2.4,6.86,35.7
3502,04-08-1986,7.83,2.14,,0.12,0.1,,,,10,,,4.61,,4.69,2.38,6.95,36.3
3503,04-09-1986,7.91,2.1,,0.12,0.1,,,,10.12,,,4.63,,4.72,2.38,6.91,35.64
3504,04-10-1986,7.93,2.1,,0.12,0.1,,,,10.59,,,4.66,,4.64,2.38,6.97,35.88
3505,04-11-1986,7.81,2.09,,0.12,0.1,,,,10.59,,,4.67,,4.64,2.38,6.94,35.76
3506,04-14-1986,7.98,2.17,,0.12,0.1,,,,10.59,,,4.83,,4.63,2.35,6.97,36.39
3507,04-15-1986,8.04,2.18,,0.13,0.1,,,,10.65,,,4.86,,4.57,2.41,7.13,36.45
3508,04-16-1986,8.11,2.29,,0.13,0.1,,,,11.06,,,5.04,,4.68,2.4,7.11,36.95
3509,04-17-1986,8.16,2.4,,0.13,0.11,,,,10.65,,,5.14,,4.75,2.41,7.23,36.92
3510,04-18-1986,8.03,2.35,,0.14,0.1,,,,11.18,,,5.13,,4.7,2.38,7.16,36.45
3511,04-21-1986,8.28,2.44,,0.13,0.1,,,,11.29,,,5.23,,4.71,2.42,7.33,36.98
3512,04-22-1986,8.19,2.45,,0.13,0.1,,,,10.82,,,5.27,,4.59,2.5,7.16,36.54
3513,04-23-1986,8.2,2.44,,0.14,0.1,,,,11.06,,,5.27,,4.61,2.54,7.2,37.07
3514,04-24-1986,8.13,2.42,,0.14,0.11,,,,11.12,,,5.17,,4.66,2.49,7.28,37.64
3515,04-25-1986,8.29,2.4,,0.14,0.12,,,,10.82,,,5.07,,4.65,2.46,7.16,38.09
3516,04-28-1986,8.57,2.45,,0.14,0.12,,,,10.71,,,5.08,,4.65,2.44,7.25,38.53
3517,04-29-1986,8.35,2.4,,0.14,0.11,,,,10.76,,,5.05,,4.64,2.34,7.19,38.06
3518,04-30-1986,8.12,2.32,,0.14,0.11,,,,10.71,,,4.9,,4.56,2.33,7.08,37.31
3519,05-01-1986,8,2.35,,0.14,0.11,,,,10.82,,,4.94,,4.55,2.27,7.08,37.46
3520,05-02-1986,7.99,2.33,,0.14,0.11,,,,10.88,,,4.94,,4.53,2.38,7.25,36.8
3521,05-05-1986,8.13,2.31,,0.15,0.11,,,,10.71,,,4.98,,4.51,2.41,7.42,37.16
3522,05-06-1986,8.04,2.28,,0.14,0.11,,,,10.53,,,4.94,,4.48,2.38,7.47,36.83
3523,05-07-1986,8.03,2.26,,0.15,0.11,,,,10.71,,,4.87,,4.46,2.39,7.22,36.12
3524,05-08-1986,8.13,2.27,,0.15,0.11,,,,10.65,,,4.87,,4.52,2.36,7.33,35.58
3525,05-09-1986,7.99,2.25,,0.16,0.11,,,,10.76,,,4.92,,4.5,2.32,7.33,35.76
3526,05-12-1986,7.91,2.27,,0.16,0.11,,,,10.82,,,4.93,,4.48,2.33,7.42,35.82
3527,05-13-1986,7.9,2.29,,0.16,0.11,,,,10.88,,,4.93,,4.5,2.39,7.36,35.55
3528,05-14-1986,8.06,2.33,,0.16,0.11,,,,11.53,,,4.96,,4.65,2.37,7.42,35.37
3529,05-15-1986,7.9,2.25,,0.16,0.11,,,,11.29,,,4.88,,4.55,2.33,7.28,34.71
3530,05-16-1986,7.86,2.23,,0.16,0.11,,,,11.47,,,4.8,,4.56,2.32,7.17,34.59
3531,05-19-1986,7.95,2.19,,0.16,0.11,,,,11.76,,,4.86,,4.6,2.34,7.25,34.42
3532,05-20-1986,8.02,2.22,,0.17,0.11,,,,12.12,,,4.94,,4.68,2.34,7.27,34.92
3533,05-21-1986,7.95,2.21,,0.16,0.11,,,,12.53,,,4.93,,4.59,2.39,7.27,34.51
3534,05-22-1986,8.11,2.27,,0.17,0.11,,,,12.88,,,5.13,,4.68,2.41,7.36,34.24
3535,05-23-1986,8.3,2.26,,0.16,0.11,,,,12.94,,,5.14,,4.68,2.49,7.33,34.36
3536,05-27-1986,8.39,2.35,,0.17,0.11,,,,12.65,,,5.3,,4.78,2.5,7.39,35.1
3537,05-28-1986,8.42,2.37,,0.17,0.11,,,,12.71,,,5.46,,4.92,2.49,7.39,36.15
3538,05-29-1986,8.41,2.42,,0.17,0.12,,,,12.65,,,5.88,,4.84,2.48,7.42,36.51
3539,05-30-1986,8.29,2.42,,0.17,0.12,,,,12.65,,,5.65,,4.83,2.46,7.48,36.39
3540,06-02-1986,8.31,2.37,,0.17,0.12,,,,12.59,,,5.6,,4.78,2.44,7.47,36.36
3541,06-03-1986,8.5,2.39,,0.17,0.12,,,,12,,,5.65,,4.75,2.48,7.55,36.48
3542,06-04-1986,8.44,2.36,,0.17,0.12,,,,12.35,,,5.65,,4.75,2.5,7.45,35.82
3543,06-05-1986,8.48,2.35,,0.17,0.12,,,,12.35,,,5.79,,4.79,2.56,7.5,36
3544,06-06-1986,8.5,2.39,,0.16,0.12,,,,12.06,,,5.81,,4.82,2.53,7.52,35.79
